"name","height","position","legendaryBadgeCount","purpleBadgeCount","goldBadgeCount","silverBadgeCount","bronzeBadgeCount","outsideScoringBadgeCount","insideScoringBadgeCount","generalOffenseBadgeCount","playmakingBadgeCount","defensiveBadgeCount","reboundingBadgeCount","allAroundBadgeCount","badgeCount","team","overallAttribute","closeShot","midRangeShot","threePointShot","freeThrow","shotIQ","offensiveConsistency","layup","standingDunk","drivingDunk","postHook","postFade","postControl","drawFoul","hands","interiorDefense","perimeterDefense","steal","block","helpDefenseIQ","passPerception","defensiveConsistency","speed","agility","strength","vertical","stamina","hustle","overallDurability","passAccuracy","ballHandle","speedWithBall","passIQ","passVision","offensiveRebound","defensiveRebound"
"Caleb Love","6'4"" (193cm)","PG",0,0,0,0,0,0,0,0,0,0,0,0,0,"Portland Trail Blazers",74,65,88,75,74,80,80,79,25,65,25,37,25,67,73,34,65,38,37,58,57,40,83,75,51,74,82,70,80,70,76,81,70,62,40,51
"Ousmane Dieng","6'9"" (206cm)","PF",0,0,0,0,0,0,0,0,0,0,0,0,0,"Oklahoma City Thunder",73,56,73,83,65,80,55,69,45,75,45,48,48,47,90,67,68,30,80,60,52,45,78,78,62,79,88,80,80,69,70,75,70,31,42,60
"Branden Carlson","7'0"" (213cm)","C",0,0,0,1,0,1,0,0,0,0,0,0,1,"Oklahoma City Thunder",73,85,72,82,71,85,65,47,65,60,64,65,65,68,85,52,30,36,82,57,39,35,35,30,60,57,85,70,80,47,37,27,47,36,56,72
"Jonathan Isaac","6'10"" (208cm)","PF",0,0,0,1,7,0,0,0,0,7,0,1,8,"Orlando Magic",73,86,44,59,58,35,30,67,60,70,44,45,44,30,68,83,83,86,91,83,78,80,73,80,70,80,70,65,67,54,57,66,52,29,67,77
"Nick Richards","7'0"" (213cm)","C",0,0,0,3,5,0,0,0,0,0,1,1,8,"Phoenix Suns",73,82,79,25,68,50,35,62,75,75,52,47,52,40,80,75,47,32,81,78,40,70,72,70,65,75,81,85,84,37,35,49,36,31,90,85
"Khaman Maluach","7'2"" (218cm)","C",0,0,0,1,4,0,0,0,0,2,0,1,5,"Phoenix Suns",73,70,66,50,76,50,30,71,85,80,65,52,60,40,85,81,63,83,85,82,57,75,48,63,70,65,85,85,80,51,44,37,51,30,72,65
"Sidy Cissoko","6'6"" (198cm)","SG",0,0,0,0,0,0,0,0,0,0,0,0,0,"Portland Trail Blazers",73,78,67,76,71,75,65,78,50,75,48,47,47,40,85,59,66,41,51,68,54,50,74,75,58,80,89,80,80,61,68,66,60,40,47,43
"Duop Reath","6'9"" (206cm)","C",0,0,0,2,0,0,0,0,0,1,0,1,2,"Portland Trail Blazers",73,85,68,83,80,75,75,68,50,60,55,55,55,68,74,62,37,41,67,68,50,45,59,52,73,75,83,90,80,40,52,46,44,35,69,52
"Blake Wesley","6'3"" (191cm)","PG",0,0,0,0,0,0,0,0,0,0,0,0,0,"Portland Trail Blazers",73,79,60,71,64,70,55,79,40,86,54,57,50,59,80,49,73,86,40,60,79,60,78,78,40,84,92,75,80,69,83,77,68,70,39,42
"Nikola Topic","6'6"" (198cm)","PG",0,0,0,0,0,0,0,0,0,0,0,0,0,"Oklahoma City Thunder",72,81,69,72,87,60,60,81,40,65,44,57,40,55,85,45,63,44,47,60,52,45,79,76,59,69,85,75,80,81,86,79,81,76,32,47
"Orlando Robinson","6'10"" (208cm)","C",0,0,0,3,2,0,0,0,0,0,2,1,5,"Orlando Magic",72,75,69,76,80,70,35,70,70,60,59,58,59,38,85,62,36,38,61,60,54,60,49,49,70,64,80,90,77,52,40,35,54,55,80,71
"Jabari Walker","6'7"" (201cm)","PF",0,0,1,1,2,0,0,0,0,0,1,1,4,"Philadelphia 76ers",72,64,70,71,74,60,40,72,45,75,65,65,65,40,80,68,60,32,58,67,65,60,75,75,46,79,80,70,80,52,60,71,54,31,74,70
"Nigel Hayes-Davis","6'8"" (203cm)","SF",0,0,0,0,2,1,0,0,0,0,0,0,2,"Phoenix Suns",72,78,74,80,88,50,40,78,60,75,54,54,54,62,70,63,73,73,47,70,70,60,73,73,68,75,90,80,80,60,69,64,64,40,40,47
"Rayan Rupert","6'6"" (198cm)","SG",0,0,0,0,0,0,0,0,0,0,0,0,0,"Portland Trail Blazers",72,66,63,70,75,80,65,82,45,70,40,44,42,40,70,53,70,41,40,70,70,65,67,72,52,69,88,85,80,68,72,65,68,33,40,64
"Thomas Sorber","6'10"" (208cm)","C",0,0,0,0,2,0,0,0,0,1,0,0,2,"Oklahoma City Thunder",71,75,70,60,72,50,45,70,75,75,68,68,68,44,85,69,58,62,75,62,62,60,59,66,72,74,85,90,80,69,66,52,72,48,68,69
"Isaiah Livers","6'6"" (198cm)","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,"Phoenix Suns",71,78,86,74,82,70,50,76,25,65,26,32,35,44,80,37,65,42,40,60,60,55,73,74,55,71,85,66,82,68,70,70,65,32,40,46
"Rasheer Fleming","6'9"" (206cm)","PF",0,0,0,0,0,0,0,0,0,0,0,0,0,"Phoenix Suns",71,74,74,70,74,50,40,74,70,75,60,60,60,42,80,67,40,64,68,68,62,55,77,75,75,75,85,80,80,55,62,69,52,40,60,64
"Jamal Cain","6'6"" (198cm)","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,"Orlando Magic",70,81,59,73,63,75,65,80,65,70,59,55,57,40,75,60,68,49,68,55,50,50,66,68,60,75,80,70,83,44,53,60,49,32,55,40
"Colin Castleton","6'10"" (208cm)","PF",0,0,0,2,1,0,0,0,0,0,2,0,3,"Orlando Magic",70,78,70,69,83,50,45,64,65,65,67,67,67,38,80,62,32,37,65,62,54,50,58,54,63,63,80,85,80,50,57,33,60,37,80,69
"MarJon Beauchamp","7'1"" (216cm)","6'7"" (201cm)",0,0,0,0,0,0,0,0,0,0,0,0,0,"Philadelphia 76ers",70,85,80,76,68,55,35,79,40,70,29,42,44,37,74,54,69,36,45,65,69,45,76,76,52,82,89,70,80,65,70,70,67,32,47,57
"Johni Broome","6'10"" (208cm)","PF",0,0,0,0,0,0,0,0,0,0,0,0,0,"Philadelphia 76ers",70,75,75,69,60,50,50,72,50,60,70,70,70,55,90,70,60,49,72,67,47,60,60,62,71,51,80,90,80,69,67,57,69,42,69,69
"Yang Hansen","7'2"" (218cm)","C",0,0,0,0,0,0,0,0,0,0,0,0,0,"Portland Trail Blazers",70,70,66,68,67,60,50,60,75,70,70,68,70,50,68,69,40,36,66,67,61,45,47,37,65,55,85,75,80,67,32,32,69,48,71,67
"Brooks Barnhizer","6'6"" (198cm)","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,"Oklahoma City Thunder",69,74,79,72,76,50,40,70,40,70,48,48,40,45,70,59,70,70,50,70,65,65,70,79,67,77,85,80,80,70,69,67,70,59,42,60
"Chris Youngblood","6'4"" (193cm)","SG",0,0,0,0,0,0,0,0,0,0,0,0,0,"Oklahoma City Thunder",68,67,74,80,80,70,45,69,40,60,35,38,35,65,85,42,64,47,32,60,40,45,72,73,52,70,80,80,87,57,68,63,58,30,42,65
"Kobe Brea","6'7"" (201cm)","SG",0,0,0,0,1,1,0,0,0,0,0,0,1,"Phoenix Suns",68,72,74,84,89,60,50,71,40,60,40,41,40,30,85,48,59,42,45,59,55,50,68,66,51,64,85,88,80,68,67,62,66,37,41,57
"Javonte Cooke","6'6"" (198cm)","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,"Portland Trail Blazers",68,75,74,75,71,60,40,74,40,70,44,48,51,40,78,50,60,47,35,52,50,35,70,73,54,75,80,70,79,65,71,66,67,57,38,61
"Victor Wembanyama","7'3"" (221cm)","C",0,3,5,8,6,2,3,1,0,5,2,1,22,"San Antonio Spurs",95,89,79,80,84,98,95,86,90,80,85,86,87,94,98,96,78,41,99,96,78,98,66,69,59,72,97,90,88,72,70,64,75,68,62,98
"De’Aaron Fox","6'3"" (191cm)","PG",0,0,6,5,7,1,9,0,0,5,0,0,18,"San Antonio Spurs",88,96,92,80,80,70,95,97,25,80,25,30,27,78,90,34,84,63,45,82,82,80,97,93,46,84,96,90,80,85,86,97,85,73,39,50
"Scottie Barnes","6'7"" (201cm)","PF",0,0,0,5,11,1,4,0,0,6,0,1,16,"Toronto Raptors",88,88,85,80,84,95,95,86,80,80,60,62,62,86,95,80,80,59,82,80,78,85,82,82,74,92,88,95,80,77,79,77,80,71,62,77
"Trae Young","6'1"" (185cm)","PG",0,2,9,4,1,5,8,0,0,0,0,0,16,"Washington Wizards",88,90,87,83,86,70,95,94,25,30,28,60,34,94,80,31,55,49,32,58,70,30,84,84,50,78,95,75,86,92,96,84,92,92,25,39
"Lauri Markkanen","7'0"" (213cm)","PF",0,0,3,7,5,4,1,2,0,0,0,1,15,"Utah Jazz",87,97,74,82,90,90,90,80,80,80,84,84,86,85,95,66,65,41,51,66,64,65,63,65,61,62,85,85,80,67,65,42,75,39,55,64
"Brandon Ingram","6'8"" (203cm)","SF",0,0,3,6,3,3,4,1,0,0,0,1,12,"Toronto Raptors",86,91,95,78,82,75,95,90,65,80,64,70,70,74,98,54,69,38,58,58,68,40,74,74,42,77,95,80,85,75,85,70,75,64,37,67
"Keyonte George","6'4"" (193cm)","PG",0,0,1,7,4,3,6,0,0,0,0,0,12,"Utah Jazz",86,97,77,82,90,80,95,90,40,65,47,49,48,86,90,34,65,41,45,57,58,50,79,78,55,72,84,85,80,85,86,78,85,76,32,55
"Domantas Sabonis","6'10"" (208cm)","C",0,0,4,7,5,0,5,1,0,0,2,0,16,"Sacramento Kings",85,87,86,73,73,70,90,82,75,75,93,93,93,70,98,70,49,49,37,69,45,60,48,49,82,54,95,90,86,82,60,43,85,65,75,93
"Stephon Castle","6'6"" (198cm)","SG",0,0,1,6,6,0,6,0,0,4,0,0,13,"San Antonio Spurs",85,95,94,70,73,85,85,88,40,88,39,38,39,84,85,64,83,75,45,77,75,80,82,93,59,72,90,90,80,79,83,80,80,78,45,60
"DeMar DeRozan","6'6"" (198cm)","SF",0,0,3,7,6,2,5,0,0,0,0,0,16,"Sacramento Kings",84,98,95,78,88,70,85,85,55,80,65,78,87,50,85,58,64,59,42,64,59,55,82,80,73,88,88,80,91,73,83,80,75,66,33,50
"Zach LaVine","6'5"" (196cm)","SG",0,0,3,4,7,4,3,1,0,0,0,1,14,"Sacramento Kings",83,98,79,85,88,70,85,87,60,94,59,59,59,80,80,47,61,38,37,57,38,40,84,82,49,97,98,65,83,70,88,81,67,42,29,48
"Walker Kessler","7'0"" (213cm)","C",0,0,0,3,6,0,0,0,0,3,2,0,9,"Utah Jazz",83,97,74,70,70,80,65,65,85,75,74,66,74,51,95,84,65,37,93,88,58,85,37,52,74,60,88,90,80,42,44,35,48,35,93,88
"Alexandre Sarr","7'0"" (213cm)","C",0,0,2,6,1,1,0,0,0,3,0,1,9,"Washington Wizards",83,86,67,79,68,75,75,82,90,85,60,62,64,78,80,78,72,41,97,80,82,80,73,72,67,77,80,85,80,65,73,66,66,65,67,75
"Devin Vassell","6'5"" (196cm)","SF",0,0,2,6,2,3,0,1,0,3,0,1,10,"San Antonio Spurs",82,80,94,81,87,50,75,82,40,60,51,65,65,44,80,62,80,42,52,81,85,80,72,80,60,77,89,85,82,76,82,65,79,41,33,55
"R.J. Barrett","6'6"" (198cm)","SG",0,0,0,4,7,1,5,0,0,0,0,1,11,"Toronto Raptors",82,95,80,80,71,80,80,88,45,80,52,55,79,80,85,58,81,41,47,79,74,75,84,84,76,82,95,80,80,79,83,82,84,67,38,65
"Russell Westbrook","6'4"" (193cm)","PG",0,0,0,4,6,2,5,0,0,0,1,0,10,"Sacramento Kings",81,91,60,77,69,60,90,87,30,80,45,66,66,65,85,42,74,73,40,70,55,70,89,89,75,92,92,95,92,80,86,89,82,83,56,75
"Immanuel Quickley","6'2"" (188cm)","PG",0,0,2,1,8,4,3,1,0,1,0,0,11,"Toronto Raptors",81,91,87,80,82,80,85,80,40,55,50,51,45,60,98,37,80,49,32,78,64,75,82,82,54,79,89,85,79,80,86,76,80,73,33,57
"Dylan Harper","6'6"" (198cm)","PG",0,0,0,2,6,1,4,0,0,0,0,0,8,"San Antonio Spurs",80,77,70,73,72,80,75,88,30,85,34,48,45,69,95,52,70,73,42,70,68,65,88,89,52,83,90,85,80,75,90,86,75,72,47,54
"Keldon Johnson","6'5"" (196cm)","SF",0,0,2,3,3,2,0,1,0,2,1,1,8,"San Antonio Spurs",80,98,83,86,76,60,75,87,65,75,59,62,62,61,95,67,73,42,32,69,64,65,76,78,70,71,90,95,80,74,79,73,74,36,70,76
"Jakob Poeltl","7'0"" (213cm)","C",0,0,0,4,7,0,0,1,0,2,2,1,11,"Toronto Raptors",80,90,79,45,60,75,60,73,75,60,84,79,84,60,85,81,45,46,60,79,67,80,51,37,80,57,80,80,80,69,38,31,62,45,83,80
"KyShawn George","6'8"" (203cm)","SF",0,0,2,3,2,1,0,0,0,3,0,0,7,"Washington Wizards",80,88,85,84,74,85,70,83,40,60,59,58,59,30,95,70,70,43,63,71,70,60,64,74,60,72,90,85,80,66,74,60,66,71,40,65
"Maxime Raynaud","7'1"" (216cm)","C",0,0,0,1,0,1,0,0,0,0,0,0,1,"Sacramento Kings",79,97,80,76,71,85,75,68,70,70,69,69,69,69,80,59,32,36,61,55,52,45,67,52,63,66,80,85,80,50,52,44,54,33,67,82
"Keegan Murray","6'8"" (203cm)","PF",0,0,1,6,5,4,3,1,0,2,0,0,12,"Sacramento Kings",79,98,73,76,79,60,75,77,60,80,69,69,69,45,80,68,78,46,80,64,75,75,76,79,60,79,85,86,80,65,70,73,66,32,48,62
"Jusuf Nurkic","7'0"" (213cm)","C",0,0,1,4,4,0,2,1,0,0,1,0,9,"Utah Jazz",79,97,88,76,53,60,50,68,75,65,77,72,77,70,85,71,45,73,53,79,60,70,51,49,90,50,86,75,72,60,40,25,82,72,73,92
"Bilal Coulibaly","6'8"" (203cm)","SG",0,0,0,3,8,0,2,0,0,5,0,1,11,"Washington Wizards",79,78,51,70,77,75,60,84,60,85,50,50,50,50,80,67,80,76,73,78,78,75,82,85,63,85,92,80,80,69,72,64,72,50,43,63
"Dennis Schroder","6'1"" (185cm)","PG",0,0,0,6,4,0,7,0,0,0,0,1,10,"Sacramento Kings",78,86,85,79,84,70,70,84,25,45,25,38,27,37,85,34,73,42,40,72,67,60,84,88,46,74,93,90,80,82,86,84,82,75,36,54
"Luke Kornet","7'1"" (216cm)","C",0,0,0,3,8,1,0,1,0,2,2,1,11,"San Antonio Spurs",78,78,56,70,84,80,75,60,75,60,78,78,78,58,85,74,32,32,85,76,54,70,38,37,66,62,85,85,77,50,43,33,60,42,85,66
"Harrison Barnes","6'8"" (203cm)","PF",0,0,1,3,5,2,1,1,0,1,0,1,9,"San Antonio Spurs",78,87,77,82,89,60,70,86,55,80,48,65,79,40,75,67,72,42,35,65,65,60,77,75,70,95,92,75,82,62,78,73,67,38,41,47
"Julian Champagnie","6'7"" (201cm)","SG",0,0,0,2,1,1,0,1,0,1,0,0,3,"San Antonio Spurs",78,77,78,83,85,75,75,79,40,60,43,44,52,52,73,45,75,43,53,70,67,70,69,75,37,67,85,75,80,66,68,65,64,32,42,72
"Sandro Mamukelashvili","6'9"" (206cm)","C",0,0,0,3,6,1,0,1,0,0,2,0,9,"Toronto Raptors",78,81,69,82,79,80,70,69,65,65,62,60,63,54,85,65,50,46,68,68,52,45,59,59,73,69,85,85,80,62,59,49,69,48,65,69
"Ace Bailey","6'10"" (208cm)","SF",0,0,0,0,4,3,0,1,0,0,0,0,4,"Utah Jazz",78,91,76,79,67,70,60,74,60,80,59,62,60,59,80,59,68,43,55,67,68,60,85,84,61,79,88,80,80,66,75,79,66,38,57,46
"Isaiah Collier","6'3"" (191cm)","PG",0,0,1,4,3,0,5,0,0,0,0,0,8,"Utah Jazz",78,92,57,78,68,70,50,87,30,75,28,41,37,50,95,30,62,42,56,57,57,55,95,88,60,75,89,80,80,86,86,95,86,86,31,51
"Marvin Bagley III","6'10"" (208cm)","C",0,0,0,1,4,0,0,1,0,0,0,0,5,"Washington Wizards",78,95,78,70,70,60,65,78,70,75,78,78,78,50,70,58,49,40,71,60,65,40,73,74,80,86,85,80,87,47,62,64,60,48,86,66
"Tre Johnson","6'6"" (198cm)","SG",0,0,0,1,3,3,0,1,0,0,0,0,4,"Washington Wizards",78,88,98,85,90,65,65,80,50,75,42,44,75,55,95,41,62,38,53,60,62,55,77,82,54,86,86,80,80,66,86,76,67,40,35,51
"Malik Monk","6'3"" (191cm)","SG",0,0,2,6,4,5,4,1,0,0,0,0,12,"Sacramento Kings",77,82,83,86,82,70,70,82,40,75,25,62,45,44,95,45,60,46,57,54,57,45,80,80,48,88,88,72,80,75,79,76,75,61,33,46
"Collin Murray-Boyles","6'7"" (201cm)","PF",0,0,0,1,7,0,1,0,0,4,1,0,8,"Toronto Raptors",77,68,70,84,57,70,55,78,55,75,65,65,65,67,70,72,74,53,67,70,68,65,83,86,70,75,85,95,80,67,74,74,70,41,84,54
"Khris Middleton","6'7"" (201cm)","PF",0,0,0,2,5,3,2,1,0,1,0,0,7,"Washington Wizards",77,73,98,77,80,60,50,82,40,65,67,75,74,40,85,67,74,43,51,74,70,70,71,74,73,66,75,80,90,74,75,71,74,67,43,58
"Justin Champagnie","6'6"" (198cm)","SF",0,0,0,3,3,1,0,1,0,1,1,1,6,"Washington Wizards",77,80,67,74,72,85,75,79,65,75,48,44,40,42,80,49,73,63,68,74,73,70,73,73,40,78,80,85,80,62,69,66,62,33,84,78
"Bub Carrington","6'4"" (193cm)","PG",0,0,0,2,8,2,7,0,0,0,0,0,10,"Washington Wizards",77,69,76,87,70,90,60,75,35,60,54,55,55,57,85,40,55,35,40,52,52,35,82,72,54,75,89,80,80,79,86,77,79,70,33,58
"Precious Achiuwa","6'8"" (203cm)","PF",0,0,2,2,4,0,0,1,0,1,2,1,8,"Sacramento Kings",76,85,60,72,49,60,50,79,85,80,57,44,42,51,75,79,56,59,58,79,70,75,75,74,78,79,84,90,76,36,49,66,50,36,70,76
"Keon Ellis","6'4"" (193cm)","SG",0,0,1,5,1,1,0,0,0,6,0,0,7,"Sacramento Kings",76,88,85,79,61,60,50,75,25,65,27,40,38,54,78,58,84,96,66,82,80,80,81,84,48,79,85,80,80,64,74,77,65,30,35,41
"Jeremy Sochan","6'8"" (203cm)","PF",0,0,0,3,5,0,1,0,0,3,0,1,8,"San Antonio Spurs",76,89,45,72,68,75,50,84,60,80,48,52,53,79,70,65,74,40,52,69,68,65,70,74,60,74,90,85,80,79,79,65,82,52,67,63
"Kelly Olynyk","6'11"" (211cm)","C",0,0,1,2,4,2,0,1,0,0,0,0,7,"San Antonio Spurs",76,88,70,76,71,75,75,75,70,60,79,79,79,49,78,70,50,53,60,66,45,65,31,35,70,55,89,90,82,70,42,25,76,70,66,71
"Gradey Dick","6'6"" (198cm)","SF",0,0,0,1,7,3,1,1,0,0,0,1,8,"Toronto Raptors",76,58,85,74,84,80,50,74,35,75,36,47,40,66,80,55,73,66,42,69,73,55,76,74,54,78,89,85,80,67,75,74,65,31,40,51
"Kevin Love","6'8"" (203cm)","C",0,0,1,0,4,1,1,0,0,0,1,0,5,"Utah Jazz",76,97,79,80,78,50,55,72,70,50,71,77,75,50,80,69,50,37,60,75,57,50,60,54,80,60,60,80,77,65,52,33,77,62,69,85
"Kyle Filipowski","6'11"" (211cm)","PF",0,0,0,1,2,1,0,0,0,0,0,0,3,"Utah Jazz",76,94,70,74,70,80,60,64,70,70,74,72,74,50,85,60,55,38,62,65,57,45,77,57,62,66,85,90,80,60,69,57,60,51,63,81
"Brice Sensabaugh","6'5"" (196cm)","SG",0,0,0,2,3,3,0,0,0,0,0,0,5,"Utah Jazz",76,97,79,78,86,70,70,83,35,60,57,59,57,41,95,50,55,49,45,55,50,35,65,67,64,70,88,70,79,65,74,62,63,43,44,54
"Svi Mykhailiuk","6'7"" (201cm)","SG",0,0,0,2,1,2,0,1,0,0,0,0,3,"Utah Jazz",76,92,79,83,79,85,70,70,40,55,42,47,38,39,94,37,55,37,35,50,54,30,82,82,54,69,81,65,79,69,64,75,64,42,41,45
"Drew Eubanks","6'10"" (208cm)","C",0,0,0,0,4,0,0,0,0,1,2,1,4,"Sacramento Kings",75,97,73,77,56,75,75,69,75,70,77,77,77,44,75,74,47,46,89,59,50,45,61,62,68,75,80,85,83,42,37,38,55,27,48,78
"Nique Clifford","6'5"" (196cm)","SF",0,0,0,0,1,0,0,1,0,0,0,0,1,"Sacramento Kings",75,79,74,73,71,70,65,75,40,70,44,48,49,60,80,55,66,49,51,62,60,55,86,82,62,80,88,80,80,65,74,79,64,40,45,60
"Ochai Agbaji","6'5"" (196cm)","PF",0,0,0,1,0,1,0,0,0,0,0,0,1,"Toronto Raptors",75,79,83,66,86,75,50,78,65,80,52,52,52,40,78,57,78,43,52,77,75,65,85,79,64,85,90,85,80,60,75,78,60,32,48,52
"Ja’Kobe Walter","6'5"" (196cm)","SG",0,0,0,1,2,0,0,0,0,0,0,0,3,"Toronto Raptors",75,92,78,81,77,70,50,79,35,75,49,50,50,45,80,47,66,80,42,59,55,50,90,82,57,76,88,85,80,69,70,79,69,32,47,46
"Jamal Shead","6'1"" (185cm)","PG",0,0,0,1,4,0,5,0,0,0,0,0,5,"Toronto Raptors",75,56,73,76,76,60,60,74,25,50,30,31,30,40,80,34,77,70,42,67,60,50,97,94,49,74,88,95,80,80,86,95,80,78,34,44
"Walter Clayton Jr.","6'2"" (188cm)","PG",0,0,0,0,2,2,0,0,0,0,0,0,2,"Utah Jazz",75,97,90,75,96,65,55,79,40,60,35,38,30,85,85,40,64,41,51,52,52,45,86,84,47,74,80,75,80,74,79,86,74,72,35,52
"Cam Whitmore","6'7"" (201cm)","PF",0,0,0,7,1,0,3,0,0,2,0,0,8,"Washington Wizards",75,61,76,70,74,65,60,83,40,80,57,59,59,59,80,57,67,70,53,57,58,50,84,84,68,84,85,80,80,68,86,84,69,32,49,54
"Dario Saric","6'10"" (208cm)","PF",0,0,0,1,2,0,0,0,0,0,0,0,3,"Sacramento Kings",74,82,71,70,83,50,50,74,45,70,81,79,81,50,92,80,66,63,25,80,55,75,63,69,65,60,82,86,81,75,69,57,84,38,62,76
"Devin Carter","6'2"" (188cm)","PG",0,0,0,0,1,0,0,0,0,0,0,0,1,"Sacramento Kings",74,83,67,75,61,60,65,74,30,80,40,42,42,40,95,58,73,80,55,70,80,50,98,89,60,94,92,90,80,80,79,90,80,68,51,69
"Jonathan Mogbo","6'9"" (206cm)","C",0,0,0,0,3,0,0,0,0,1,1,1,3,"Toronto Raptors",74,60,53,70,70,75,50,80,60,80,50,50,50,55,64,64,64,56,66,67,68,60,91,79,68,75,88,85,80,66,70,69,67,52,67,67
"Taylor Hendricks","6'9"" (206cm)","SF",0,0,0,0,1,1,0,0,0,0,0,0,1,"Utah Jazz",74,94,78,81,77,70,45,82,60,75,54,54,54,42,85,68,68,42,56,67,62,50,72,75,62,78,92,85,80,55,69,69,62,32,62,65
"Georges Niang","6'7"" (201cm)","PF",0,0,1,0,3,2,0,1,0,0,0,0,4,"Utah Jazz",74,97,79,84,80,70,45,77,25,50,70,71,70,40,74,60,55,35,42,62,60,35,44,55,60,72,88,80,84,65,67,44,70,37,40,62
"Kyle Anderson","6'9"" (206cm)","PF",0,0,1,6,6,1,6,1,0,1,0,1,13,"Utah Jazz",74,97,48,79,77,60,45,79,55,45,45,48,41,49,70,60,79,63,66,78,75,75,66,80,62,66,85,64,83,78,81,65,79,70,55,67
"Tristan Vukcevic","6'10"" (208cm)","C",0,0,0,0,4,0,0,0,0,0,2,1,4,"Washington Wizards",74,97,91,60,78,70,60,73,70,65,66,67,69,48,78,59,44,41,74,57,37,45,57,55,72,65,89,80,80,45,51,50,55,60,50,66
"Lindy Waters III","6'6"" (198cm)","SG",0,0,0,2,0,1,0,1,0,0,0,0,2,"San Antonio Spurs",73,90,85,79,80,75,75,70,25,65,28,54,34,65,70,53,67,46,55,62,62,40,60,69,33,67,83,70,80,69,69,50,67,37,37,60
"A.J. Lawson","6'6"" (198cm)","SF",0,0,0,0,5,1,0,0,0,0,1,1,5,"Toronto Raptors",73,75,68,76,66,85,65,80,45,75,52,52,55,54,75,48,60,41,53,60,65,50,74,79,34,80,85,80,80,69,69,69,64,34,46,62
"Jamison Battle","6'7"" (201cm)","SF",0,0,1,1,1,2,0,1,0,0,0,0,3,"Toronto Raptors",73,85,85,86,83,65,70,70,40,65,50,52,50,49,80,58,58,33,47,52,54,40,64,58,55,65,80,70,80,52,62,57,51,33,44,56
"AJ Johnson","6'5"" (196cm)","SG",0,0,0,1,5,0,3,0,0,0,0,1,6,"Washington Wizards",73,63,74,72,75,75,60,80,30,80,30,30,30,44,80,49,56,37,37,48,47,30,83,79,39,76,80,75,80,70,86,79,72,67,32,47
"Will Riley","6'8"" (203cm)","SF",0,0,0,0,1,1,0,0,0,0,0,0,1,"Washington Wizards",73,91,70,74,80,70,50,75,30,70,48,47,35,44,90,50,62,43,50,60,44,45,82,65,45,67,85,75,80,66,70,74,68,53,56,48
"Jordan McLaughlin","6'0"" (183cm)","PG",0,0,0,0,3,2,0,0,0,0,0,0,3,"San Antonio Spurs",72,73,74,86,75,85,55,84,25,65,25,25,25,49,70,25,73,86,25,52,74,60,72,74,52,74,80,70,83,83,84,70,80,62,35,53
"Carter Bryant","6'8"" (203cm)","SF",0,0,0,0,2,0,0,0,0,2,0,0,2,"San Antonio Spurs",72,69,68,72,70,60,40,72,45,75,50,50,50,38,80,60,75,62,57,72,58,70,88,88,60,80,85,85,80,62,70,75,62,47,48,57
"Cody Williams","6'7"" (201cm)","SF",0,0,0,0,0,0,0,0,0,0,0,0,0,"Utah Jazz",72,92,53,60,73,65,45,74,50,80,43,47,47,40,90,55,73,33,53,70,60,55,87,86,51,75,90,75,80,63,82,79,63,31,43,41
"Doug McDermott","6'6"" (198cm)","SF",0,0,0,0,2,2,0,0,0,0,0,0,2,"Sacramento Kings",71,85,78,85,76,60,50,79,50,65,60,66,62,60,75,52,58,32,42,63,50,40,59,60,60,67,81,67,83,65,67,47,65,27,30,48
"Dylan Cardwell","6'11"" (211cm)","C",0,0,0,0,1,0,0,0,0,0,0,0,1,"Sacramento Kings",71,77,60,37,55,30,50,74,85,80,52,47,52,37,70,75,44,75,89,70,58,60,51,62,82,80,80,90,80,58,44,33,62,32,77,74
"David Jones-Garcia","6'6"" (198cm)","PG",0,0,0,0,0,0,0,0,0,0,0,0,0,"San Antonio Spurs",71,76,70,76,78,70,35,72,50,75,38,42,39,44,70,48,65,64,52,67,62,50,73,76,59,78,80,75,87,74,60,66,74,74,54,59
"Malaki Branham","6'4"" (193cm)","SG",0,0,0,1,3,3,0,0,0,0,0,0,4,"Washington Wizards",71,78,74,75,79,70,65,74,60,75,47,44,49,41,80,45,63,42,42,54,52,45,82,82,55,75,86,70,80,59,69,74,59,60,49,52
"Sharife Cooper","6'1"" (185cm)","PG",0,0,0,0,0,0,0,0,0,0,0,0,0,"Washington Wizards",71,77,73,68,83,65,50,79,25,40,25,32,25,72,81,25,70,46,51,64,52,50,88,88,39,80,80,78,80,75,86,88,79,81,37,62
"Anthony Gill","6'8"" (203cm)","C",0,0,0,0,0,0,0,0,0,0,0,0,0,"Washington Wizards",71,91,72,70,61,70,65,70,75,75,62,60,60,40,74,66,60,38,37,50,58,50,69,67,60,79,80,88,80,38,54,53,55,31,46,56
"Bismack Biyombo","6'8"" (203cm)","C",0,0,0,1,2,0,0,1,0,0,0,1,3,"San Antonio Spurs",70,92,62,25,51,40,30,60,80,68,48,45,54,39,75,82,50,46,82,85,54,70,48,55,80,63,79,95,83,25,35,25,74,35,65,81
